-0.000000000;0.000000000;0.000000000
36.900000000;-0.000000000;0.000000000
-0.000000000;-0.000000000;0.000000000
0.000000000;22.300000000;0.000000000
0.000000000;22.300000000;0.000000000
31.833188247;22.300000000;0.000000000
36.900000000;-0.000000000;0.000000000
36.900000000;26.230689702;0.000000000
36.900000000;26.230689702;0.000000000
31.833188247;26.230689702;0.000000000
6.500000000;-0.000000000;0.000000000
0.000000000;-0.000000000;0.000000000
31.833188247;15.662284044;0.000000000
31.833188247;26.230689702;0.000000000
24.393435235;-0.000000000;0.000000000
24.393435235;10.258429061;0.000000000
36.900000000;8.714736867;0.000000000
30.402257073;8.714736867;0.000000000
24.393435235;22.300000000;0.000000000
24.393435235;14.140984144;0.000000000
24.393435235;15.662284044;0.000000000
36.900000000;15.662284044;0.000000000
9.055636166;15.233721629;0.000000000
9.055636166;22.300000000;0.000000000
9.055636166;15.233721629;0.000000000
6.369261366;15.233721629;0.000000000
6.369261366;0.000000000;0.000000000
6.369261366;22.300000000;0.000000000
6.369261366;8.714736867;0.000000000
12.623005945;8.714736867;0.000000000
10.093840852;8.714736867;0.000000000
10.093840852;-0.000000000;0.000000000
33.651128536;8.714736867;0.000000000
33.649614135;6.065363744;0.000000000
30.402257073;6.066199421;0.000000000
36.900000000;6.064527287;0.000000000
24.393435235;8.714736867;0.000000000
29.019081851;8.714736867;0.000000000
29.019081851;8.714736867;0.000000000
29.019081851;-0.000000000;0.000000000
30.402257073;6.066199421;0.000000000
30.402257073;3.517181886;0.000000000
30.402257073;3.517181886;0.000000000
31.413404523;3.517181886;0.000000000
31.413404523;3.517181886;0.000000000
31.413404523;-0.000000000;0.000000000
24.393435235;2.621177707;0.000000000
36.900000000;2.621177707;0.000000000
24.393435235;6.066199421;0.000000000
29.019081851;6.066199421;0.000000000
28.778001390;15.662284044;0.000000000
28.778001390;22.300000000;0.000000000
27.129681429;15.662284044;0.000000000
27.129681429;22.300000000;0.000000000
